rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
286,Arkansas St.,SB,13-20,99.25855448230467,279,109.03096120490565,281,0.2535261714856318,286,13.0,20.0,4.0,14.0,4-14,0.4010354298729071,0.22945823065291696,0.5261349065896539,0.4010354298729071,0.22945823065291696,0.5261349065896539,0.8959974204495988,0.9457333896808215,102.12997913467106,105.09612312875217,102.12997913467106,105.09612312875217,97.88369775049829,108.75640487493459,0.0,0.0,0.0,0.0,-0.02554787301292949,1128.0,1264.0,1164.5625,0.968604089518596,1.0853861428648097,0.0,0.2222222222222222,-14.585060540932478,300,231,63.07325475307953
287,Maine,AE,13-17,97.7711190363892,301,107.40339753022728,247,0.25339820771987126,287,13.0,17.0,7.0,9.0,7-9,0.39382066349548644,0.4174998630754118,0.35576816488879004,0.39382066349548644,0.4174998630754118,0.35576816488879004,0.8866630532314029,0.8581579980309446,102.05124276693441,105.51922974203269,102.05124276693441,105.51922974203269,96.66212138441281,106.1481666595891,96.30780655795003,120.28342521491555,0.07199324453976043,1.0,0.029225162403956784,1083.0,1116.0,1080.2,1.0025921125717459,1.0331420107387521,0.0,0.4375,-11.777448987847299,250,119,65.62503312522571
288,Lehigh,Pat,16-14,96.72632548152097,318,106.43030026773174,227,0.24984218309940173,288,16.0,14.0,11.0,7.0,11-7,0.3319875961656506,0.36748264373331757,0.3159290037725386,0.3319875961656506,0.36748264373331757,0.3159290037725386,0.9130230818761373,0.8698301837816129,100.66271212993328,106.622999938496,100.66271212993328,106.622999938496,98.80139496375324,103.90599908519268,111.02623690919773,111.90165640145787,0.4774354444488699,1.0,0.07094896834941522,1247.0,1217.0,1222.3000000000002,1.0202078049578662,0.9956639122964901,0.0,0.6111111111111112,-9.958038881213557,207,39,69.42010859237082
289,Bucknell,Pat,12-20,98.7016366232717,287,108.80960087079382,276,0.24578366110159208,289,12.0,20.0,5.0,13.0,5-13,0.3179294056126462,0.3199883382932121,0.31637750166521195,0.3179294056126462,0.3199883382932121,0.31637750166521195,0.9238570847842256,0.9064673554610541,99.39135997267832,106.47297761711691,99.39135997267832,106.47297761711691,95.64635436620237,107.6725343573983,85.5674693108715,113.08224054563146,0.03892869671511677,1.0,-0.08049466153114843,1168.0,1258.0,1208.6000000000001,0.9664074135363229,1.0408737382094986,0.0,0.2777777777777778,-16.149709103716745,327,331,66.63530798246464
290,Valparaiso,MVC,11-21,96.99450779181652,314,107.03631768366938,239,0.24362462904213747,290,11.0,21.0,5.0,15.0,5-15,0.4352967397185555,0.3662916225145883,0.4761349474405131,0.4352967397185555,0.3662916225145883,0.4761349474405131,0.8771973515977107,0.8922399327282712,103.21873334074603,105.63739939830288,103.21873334074603,105.63739939830288,99.65433983121399,106.69398445465912,104.69874837635874,94.95031044455654,0.7547178427502416,1.0,-0.021902250073114582,1378.0,1466.0,1384.1875,0.9955298686052287,1.0591050706641982,0.0,0.25,-14.969388793177666,302,223,67.86977516009146
291,Coastal Carolina,SB,11-20,103.19286747830557,192,114.00993125329617,345,0.2411496357300575,291,11.0,20.0,5.0,13.0,5-13,0.42533329544343584,0.3220150226633165,0.5037569841834457,0.42533329544343584,0.3220150226633165,0.5037569841834457,0.8930331745870655,0.9123591402256607,103.49757933643028,104.66325701524508,103.49757933643028,104.66325701524508,103.2117820126371,112.74437016712459,71.83001027859909,95.44000115570655,0.03667669815811957,1.0,-0.00861354445579171,1269.0,1397.0,1253.5,1.0123653769445553,1.114479457518947,0.0,0.2777777777777778,-14.761812306132548,301,187,67.93755628176811
292,Cal Poly,BW,8-25,93.2299044974879,346,103.06401687092664,155,0.23989768689594645,292,8.0,25.0,1.0,18.0,1-18,0.468927407200736,0.4273951683247934,0.48430806949752525,0.468927407200736,0.4273951683247934,0.48430806949752525,0.8735412176918146,0.8634968435054325,103.47532878166591,103.62106325456425,103.47532878166591,103.62106325456425,91.5999490701195,104.25081714287599,0.0,0.0,0.0,0.0,-0.08822825943042983,1103.0,1267.0,1225.8625,0.8997746484617973,1.0335580050780573,0.0,0.05263157894736842,-18.505588777719208,349,340,63.868970361032595
293,Texas Southern,SWAC,14-21,95.35189915806707,332,105.4319511525388,200,0.23945822818162027,293,14.0,21.0,7.0,11.0,7-11,0.3727988153351208,0.5838697484089885,0.23164616822643572,0.3727988153351208,0.5838697484089885,0.23164616822643572,0.8631623683626959,0.7039598581578901,100.51009426161947,104.65058146414958,100.51009426161947,104.65058146414958,95.83926921770188,107.96500131355366,88.37850882614507,99.36732915319564,0.20624053423440022,4.0,-0.035039576671047235,1285.0,1307.0,1316.7,0.9759246601351864,0.9926330978962558,0.0,0.3888888888888889,-13.489032856965562,282,255,69.18609226653045
294,Boston University,Pat,15-17,96.29019881027264,323,106.47815996144286,229,0.23928679488394708,294,15.0,17.0,8.0,10.0,8-10,0.3464055668540694,0.3812133238244065,0.31709596731686607,0.3464055668540694,0.3812133238244065,0.31709596731686607,0.9043536269678056,0.861188643344074,100.54654192423881,106.24372506948293,100.54654192423881,106.24372506948293,95.91559236994834,108.53644713753722,96.32219820942345,102.7089060725799,0.3233759251856738,1.0,0.05004165602327898,1177.0,1214.0,1179.075,0.9982401458770646,1.0296206772257914,0.0,0.4444444444444444,-12.442650239990087,261,68,65.40177512526134
295,High Point,BSth,14-17,99.63635696491606,271,110.25212442782025,302,0.23788854619688427,295,14.0,17.0,6.0,12.0,6-12,0.356620050930142,0.3461873081067555,0.37061121430721305,0.356620050930142,0.3461873081067555,0.37061121430721305,0.9188340246809336,0.9045320613960727,102.31075014452604,107.31647874350607,102.31075014452604,107.31647874350607,98.57722229708695,113.3902117535103,0.0,0.0,0.0,0.0,0.03295897654938279,1257.0,1397.0,1252.4,1.0036729479399553,1.1154583200255508,0.0,0.3333333333333333,-12.92936273095394,270,106,71.39250611143216
296,Georgia St.,SB,10-21,97.07449643836367,311,107.4302577749815,249,0.2376373453451942,296,10.0,21.0,3.0,15.0,3-15,0.4372854007842381,0.32023740570709747,0.5143855061713831,0.4372854007842381,0.32023740570709747,0.5143855061713831,0.8876647081232523,0.9148553543266197,103.21161730817077,103.69391433013563,103.21161730817077,103.69391433013563,95.37788229162112,107.1187304989235,106.51872745928469,94.99642323840527,0.7886051593789928,1.0,-0.03978795964818105,1161.0,1308.0,1227.0749999999998,0.9461524356701915,1.065949514088381,0.0,0.16666666666666666,-15.655994348365729,314,270,66.83336161536569
297,Illinois St.,MVC,11-21,98.87909608270797,282,109.45483765202383,289,0.23711483401540362,297,11.0,21.0,6.0,14.0,6-14,0.410623954968026,0.31854817309023675,0.46201373665198664,0.410623954968026,0.31854817309023675,0.46201373665198664,0.8996182611484069,0.9450259387463699,101.97358997527789,105.80749083078702,101.97358997527789,105.80749083078702,99.50080366198523,108.7389192709353,89.89876921839414,106.97545262322359,0.11920038752869745,1.0,-0.02043974698114215,1337.0,1424.0,1341.8,0.9964227157549561,1.061260992696378,0.0,0.3,-15.953639707009042,322,220,64.91887071647463
298,Southern Indiana,OVC,16-17,101.05863422369421,239,112.05340128306136,330,0.23367793688707364,298,16.0,17.0,9.0,9.0,9-9,0.30146022922229465,0.3459745890360597,0.24852359033524632,0.30146022922229465,0.3459745890360597,0.24852359033524632,0.9312849309489699,0.902143384298083,100.90267081846069,108.19120523876387,100.90267081846069,108.19120523876387,103.76729547685632,113.24635274942003,107.90692441566532,107.5051007930405,0.510724258125448,1.0,0.016499442404555642,1405.0,1383.0,1288.2249999999997,1.0906479846300143,1.0735702225931032,0.0,0.5,-12.63286500914933,264,140,69.15784264962677
299,Cal St. Bakersfield,BW,11-22,94.0511707649674,342,104.31322402521477,181,0.2330926310473913,299,11.0,22.0,6.0,14.0,6-14,0.45252489382290534,0.4029466901420207,0.4824157742866988,0.45252489382290534,0.4029466901420207,0.4824157742866988,0.8821727607670883,0.8824375994093842,102.6719797839378,103.50551772376647,102.6719797839378,103.50551772376647,96.085813506667,106.27028660861632,78.88192791106803,109.32764751997357,0.022897420613939755,1.0,0.009446792240815849,1236.0,1362.0,1298.3375000000003,0.9519866752674091,1.0490338606102032,0.0,0.3,-15.888701587463418,320,156,62.90598684008522
300,Tulsa,Amer,5-25,98.52281094570938,289,109.32780091961816,284,0.23205921627885498,300,5.0,25.0,1.0,17.0,1-17,0.5993709582824197,0.4365563589241923,0.6910830268229992,0.5993709582824197,0.4365563589241923,0.6910830268229992,0.7827191630921657,0.8729800747082848,106.04504920276794,101.58089685991693,106.04504920276794,101.58089685991693,99.38447540224523,111.10146440633393,96.97672578166,112.21496180463008,0.1573112654331619,6.0,-0.054921956074204775,1137.0,1454.0,1235.1874999999998,0.9205080200374439,1.177149218236098,0.0,0.05555555555555555,-15.778024203496598,316,297,67.97122814992025
301,Charleston Southern,BSth,10-21,103.71607543080717,180,115.20825438509877,354,0.2299720240231446,301,10.0,21.0,5.0,13.0,5-13,0.38731430085310015,0.4196738862581361,0.3714877202338555,0.38731430085310015,0.4196738862581361,0.3714877202338555,0.8980749572065874,0.8457954714599061,102.40736516615428,106.03475455248346,102.40736516615428,106.03475455248346,105.44899122487867,116.28791114625756,83.674958736031,108.84007124092216,0.04636182843166339,1.0,-0.0615727372576616,1276.0,1338.0,1182.1375000000003,1.0794006619365342,1.1318480295227922,0.0,0.2777777777777778,-16.089400429878516,325,310,65.51572194015341
302,Southern,SWAC,15-17,94.43361127676746,337,104.98538940582256,195,0.228266143483805,302,15.0,17.0,11.0,7.0,11-7,0.3369304903890922,0.5164351280099992,0.21422374150205375,0.3369304903890922,0.5164351280099992,0.21422374150205375,0.871080180113875,0.7348867633176949,99.73658935175368,105.33341332483988,99.73658935175368,105.33341332483988,95.73051712602998,104.75496782809485,90.66179695571249,98.64820463838,0.2747060072039925,4.0,0.01588214907363722,1284.0,1220.0,1290.6249999999998,0.9948668280871672,0.9452784503631962,0.0,0.6111111111111112,-11.392656767911735,240,141,70.90655332479614
303,Northeastern,CAA,10-20,97.02586463864023,313,107.87841271532538,261,0.22805741568430477,303,10.0,20.0,6.0,12.0,6-12,0.4207810089897114,0.4570154051215453,0.40181168040236276,0.4207810089897114,0.4570154051215453,0.40181168040236276,0.8773645112338947,0.8573693428204187,101.79557298577835,105.42616682101662,101.79557298577835,105.42616682101662,98.14467783419445,110.47824997531025,102.79147778756023,119.75809700763351,0.14718264385919652,2.0,-0.022657100004291775,1183.0,1307.0,1197.9125,0.9875512610478646,1.0910646645727464,0.0,0.3333333333333333,-14.38785192873521,296,224,66.82883376712155
304,Western Illinois,Sum,16-14,100.42430718434622,252,111.81499245270663,328,0.22520702638088982,304,16.0,14.0,9.0,9.0,9-9,0.3296281183395259,0.28806683013450374,0.3483534831382519,0.3296281183395259,0.28806683013450374,0.3483534831382519,0.9196548349943572,0.9158613172416584,102.59966993625564,108.16603118180059,102.59966993625564,108.16603118180059,100.02900718468963,111.86729214316115,69.49386526072904,98.8575927631144,0.01707224456273168,1.0,0.09359427742063547,1277.0,1310.0,1209.1,1.0561574725002068,1.0834505003721777,0.0,0.5,-10.20064525340095,216,20,66.56605385431381
305,South Dakota,Sum,12-19,101.62986383197756,226,113.30285270249327,341,0.22263790256263655,305,12.0,19.0,7.0,11.0,7-11,0.38890089302617864,0.45128504611792036,0.3486383415332796,0.38890089302617864,0.45128504611792036,0.3486383415332796,0.8916710008657667,0.8420361408428804,102.46128793398414,106.37375519361649,102.46128793398414,106.37375519361649,101.39186050435285,112.29682013216313,92.80786236437771,119.82775020712663,0.050281649790634986,2.0,-0.0037189529326586146,1256.0,1328.0,1198.8749999999998,1.0476488374517778,1.1077051402356377,0.0,0.3888888888888889,-13.875443143057304,286,175,65.84875719210098
306,Binghamton,AE,13-18,98.12240167926836,295,109.48730540372554,290,0.22091906700114317,306,13.0,18.0,8.0,8.0,8-8,0.36441565410973265,0.3386171524739455,0.35981197711065976,0.36441565410973265,0.3386171524739455,0.35981197711065976,0.9009092773756281,0.8952488762437555,102.2428337394203,107.08614237308866,102.2428337394203,107.08614237308866,98.71538348330458,105.48037324283409,81.86010346549575,103.62019838168219,0.062339878138908796,1.0,0.013031790773573138,1106.0,1119.0,1084.75,1.0195897672274719,1.0315740954136898,0.0,0.5,-13.264762891646207,278,147,65.91928514851762
307,Chicago St.,ind,11-20,101.31052897397663,232,113.10734485100195,339,0.21982435397894762,307,11.0,20.0,2.0,0.0,2-0,0.4081872560676185,0.4333422741651212,0.04343949365382899,0.4081872560676185,0.4333422741651212,0.04343949365382899,0.8360266101134406,0.8251109277031751,104.10184742447174,105.7909324669322,104.10184742447174,105.7909324669322,95.86746952817379,100.88083511338493,99.53766951462882,106.89978555622403,0.30563843550659753,3.0,-0.0337987926077315,137.0,102.0,123.11250000000001,1.1128033302873388,0.8285105086810843,0.0,1.0,-12.89813259143362,268,250,64.78535561808336
308,Idaho,BSky,10-22,100.62822895683675,246,112.66806342356244,334,0.2142236634747938,308,10.0,22.0,4.0,14.0,4-14,0.3851493162893947,0.298432377269499,0.44644116632107356,0.3851493162893947,0.298432377269499,0.44644116632107356,0.9166728781124304,0.9402277486049001,103.17905980883378,106.70289857332675,103.17905980883378,106.70289857332675,99.51525257068616,111.73227593925394,0.0,0.0,0.0,0.0,-0.0396062039217438,1223.0,1359.0,1205.9125,1.014169767707027,1.1269474360701959,0.0,0.2222222222222222,-17.617063008877125,343,269,65.80418892846558
309,Jackson St.,SWAC,14-19,98.07602077538749,296,109.82691421477466,296,0.21393432470746643,309,14.0,19.0,12.0,6.0,12-6,0.39563090165609427,0.6574602353664777,0.20837056994682793,0.39563090165609427,0.6574602353664777,0.20837056994682793,0.8537561615525427,0.6900770678049747,99.92395328028603,104.23652764857573,99.92395328028603,104.23652764857573,96.7969756606423,108.7857537666868,93.16375529881815,97.42415291647535,0.3742031130700101,4.0,0.058151823706698524,1242.0,1218.0,1239.1875,1.0022696323195643,0.9829021031926162,0.0,0.6666666666666666,-12.249055318990209,258,54,68.04949281471553
310,Alabama A&M,SWAC,15-18,95.84552266279539,327,107.43180633353428,250,0.21209168128500921,310,15.0,18.0,10.0,8.0,10-8,0.2935224265203476,0.4248153946765454,0.2053286429285122,0.2935224265203476,0.4248153946765454,0.2053286429285122,0.921811361651481,0.8554865366626252,98.61110534561662,106.3534624508927,98.61110534561662,106.3534624508927,94.35398022171935,107.13528514636624,84.42074176730024,96.96423552382394,0.16895038690615535,2.0,-0.031778873683191544,1225.0,1205.0,1248.0749999999998,0.9815115277527393,0.965486849748613,0.0,0.5555555555555556,-14.118541363860087,291,246,68.32525673475034
311,Wagner,NEC,15-13,93.0054614168428,347,104.26794249922983,179,0.21173213376622355,311,15.0,13.0,8.0,8.0,8-8,0.24085562608871142,0.3454236141739756,0.17163266534417757,0.24085562608871142,0.3454236141739756,0.17163266534417757,0.9383889052991751,0.8853348854542253,97.24063695390666,108.56013164161419,97.24063695390666,108.56013164161419,92.10243833871824,104.54697757754089,81.39663518973276,112.36730832653654,0.023938215104269234,1.0,0.010552940390273768,982.0,959.0,1002.3124999999999,0.9797343642825966,0.9567874290702751,0.0,0.5,-10.299062139256568,223,154,62.057491501690336
312,Saint Peter's,MAAC,14-18,96.09570035837848,326,107.79583832484285,258,0.21060433245821356,312,14.0,18.0,7.0,13.0,7-13,0.361654172851977,0.3415951717986345,0.3772746165785545,0.361654172851977,0.3415951717986345,0.3772746165785545,0.901714931465499,0.8583274245915413,100.84622251752556,105.97792148768814,100.84622251752556,105.97792148768814,94.41542792716068,107.91243207675686,86.52806227720545,111.63903938580928,0.05067958214747221,3.0,0.05438751358438709,1197.0,1310.0,1252.35,0.9558030901904421,1.0460334571006509,0.0,0.35,-13.249759017023818,277,59,62.97132359862804
313,Manhattan,MAAC,12-18,96.37918334480233,322,108.65391464870436,270,0.20123535005522672,313,12.0,18.0,10.0,10.0,10-10,0.366590544875318,0.35093555497537454,0.3782120938206441,0.366590544875318,0.35093555497537454,0.3782120938206441,0.9031943441152404,0.8733296808911414,101.11042446193623,105.89148423476632,101.11042446193623,105.89148423476632,98.03083243085067,107.2467875142447,87.13172173555928,101.54317509873802,0.14676213587508982,3.0,0.033243093149793235,1319.0,1365.0,1324.9875000000002,0.9954810894442399,1.030198398098095,0.0,0.5,-13.562399748888224,284,104,66.85377301704212
314,William & Mary,CAA,13-20,98.9706875430906,281,111.63613168690745,320,0.20023249038331448,314,13.0,20.0,7.0,11.0,7-11,0.39106557138564557,0.42922038268671286,0.35500835320667723,0.39106557138564557,0.42922038268671286,0.35500835320667723,0.8869368509036674,0.8590128031032205,102.24891663293384,105.93374382168874,102.24891663293384,105.93374382168874,98.93698514686827,112.27829654761562,96.30487444620455,106.17883171782424,0.2455539600552629,3.0,0.023077775405233147,1193.0,1283.0,1187.75,1.004420122079562,1.0801936434434856,0.0,0.3888888888888889,-14.374940439348844,295,130,64.952800306534
315,Eastern Michigan,MAC,8-23,100.35435012156738,253,113.35991864365397,342,0.19759480445395902,315,8.0,23.0,5.0,13.0,5-13,0.4509593873810014,0.4410645025248481,0.45810569311044536,0.4509593873810014,0.4410645025248481,0.45810569311044536,0.8757098923760048,0.872868023961688,105.28344485214993,106.6731900187115,105.28344485214993,106.6731900187115,98.42943430731204,113.08232184938798,112.83423048263064,110.90654908442093,0.549379959570334,2.0,-0.02798548384185401,1276.0,1455.0,1266.0125,1.007888942644721,1.1492777519969195,0.0,0.2777777777777778,-17.039570157910223,339,236,69.21783387783768
316,East Texas A&M,Slnd,13-20,99.96876710389095,264,112.97185018110159,337,0.19682937186647656,316,13.0,20.0,9.0,9.0,9-9,0.33267598068780846,0.46563835665411635,0.23844249293993514,0.33267598068780846,0.46563835665411635,0.23844249293993514,0.9093450735080704,0.84138723749778,101.48496207281774,108.49360748472012,101.48496207281774,108.49360748472012,100.31186280251521,113.60846155125142,123.9370859655689,123.56412140981897,0.5086639301178251,1.0,0.0069232487743216,1321.0,1327.0,1223.825,1.0794026923784037,1.0843053541151717,0.0,0.5,-15.43918971870826,311,160,65.4464057213901
317,Elon,CAA,8-24,97.56290573735203,305,110.28943991205958,303,0.19623019411821824,317,8.0,24.0,6.0,12.0,6-12,0.3809110947224382,0.3845557758227885,0.38831652527980526,0.3809110947224382,0.3845557758227885,0.38831652527980526,0.896259139055244,0.8753610763801354,101.48842084090744,105.33789487188363,101.48842084090744,105.33789487188363,99.01604750777824,107.44833392875856,98.60652685508988,101.21561875681869,0.4254768881138127,3.0,-0.10670386931624648,1147.0,1242.0,1168.3,0.9817683814088848,1.0630831122143285,0.0,0.3333333333333333,-18.973499700802964,352,353,66.04539282085523
318,Loyola MD,Pat,13-20,98.72657578509255,286,111.66671264975943,321,0.19522789095307935,318,13.0,20.0,7.0,11.0,7-11,0.3367840795728396,0.3455220213282624,0.3219861558697132,0.3367840795728396,0.3455220213282624,0.3219861558697132,0.9086426372765979,0.880910987780985,100.73134776551584,106.50798842913872,100.73134776551584,106.50798842913872,99.82533253475358,113.47832636920808,85.74622542784056,108.07829266130891,0.06526336014211963,2.0,-0.004824697783668397,1207.0,1287.0,1181.275,1.0217773168821822,1.0895007513068506,0.0,0.3888888888888889,-15.40888910407225,310,179,65.78708277431743
319,NJIT,AE,7-23,97.43162620680349,307,110.73549186079731,311,0.18665009368785684,319,7.0,23.0,4.0,12.0,4-12,0.3731974282540753,0.3555846047206963,0.36409978607087085,0.3731974282540753,0.3555846047206963,0.36409978607087085,0.90067089394269,0.8965992542484913,102.24966410600288,107.02117408981506,102.24966410600288,107.02117408981506,99.343894215612,110.84306176351562,100.47230383766794,115.238697601039,0.17123208761043296,1.0,-0.10805095084160682,1120.0,1200.0,1098.7250000000001,1.0193633529773145,1.0921750210471226,0.0,0.25,-18.36272662418447,347,355,66.16967174073531
320,Arkansas Pine Bluff,SWAC,10-21,94.06085385774186,341,106.95424060013083,235,0.1858386102104203,320,10.0,21.0,6.0,12.0,6-12,0.34249973585658533,0.5252749852260489,0.2104953890897504,0.34249973585658533,0.5252749852260489,0.2104953890897504,0.8694514901895509,0.7339486197155606,99.60811806463887,103.98479369344915,99.60811806463887,103.98479369344915,93.7695655860378,106.59319696461631,96.30293901251265,95.8163745631276,0.5145584569047109,4.0,-0.1062872205236301,1241.0,1257.0,1287.9624999999999,0.9635373700709455,0.9759600920057845,0.0,0.3333333333333333,-15.385660305149433,308,352,69.62603987268727
321,Nebraska Omaha,Sum,9-23,98.57999495009354,288,112.16913722843734,331,0.18465762786405124,321,9.0,23.0,4.0,14.0,4-14,0.4359809368193158,0.5834094277479904,0.3528626142549199,0.4359809368193158,0.5834094277479904,0.3528626142549199,0.8446323300202165,0.7121541920502549,103.66954249084485,105.32553546068432,103.66954249084485,105.32553546068432,98.97186080739114,115.32343654349148,99.06317479082992,107.03918329206618,0.2910009423508639,5.0,-0.025119774703332542,1262.0,1392.0,1227.9375,1.0277396040107905,1.133608184455642,0.0,0.2222222222222222,-15.996802671214352,323,229,67.76413955765122
322,Morgan St.,MEAC,14-16,92.66839003681677,350,105.61112033802361,204,0.1819090215845353,322,14.0,16.0,7.0,7.0,7-7,0.34446400798542015,0.4086323671246635,0.28059844355123253,0.34446400798542015,0.4086323671246635,0.28059844355123253,0.8785807575386777,0.8094412215343081,101.281402771816,106.0354745772173,101.281402771816,106.0354745772173,92.12021977687185,105.50528111583576,94.34865068778187,95.68769232358538,0.45957190064742537,3.0,0.04299308134021568,976.0,1027.0,1031.5375000000001,0.9461604643553917,0.9956012263247821,0.0,0.5,-10.853353872130414,234,88,70.3340977648748
323,Stonehill,NEC,14-17,94.38712325903083,338,107.63637842462475,255,0.18085414833287444,323,14.0,17.0,10.0,6.0,10-6,0.30550670938010227,0.44417971030414927,0.175500771013808,0.30550670938010227,0.44417971030414927,0.175500771013808,0.900609023921817,0.8239050370969033,99.05412256355181,107.43503767862931,99.05412256355181,107.43503767862931,92.46376271383255,104.08950492594076,101.47953177150912,112.41342156439362,0.23563678542753827,2.0,0.027222109779968917,1041.0,1012.0,1056.6125000000002,0.9852240059624506,0.957777804067243,0.0,0.625,-12.613166290506204,263,126,66.59484025710306
324,North Carolina A&T,CAA,13-19,96.89096185359892,316,110.54931777847428,310,0.17996742735934335,324,13.0,19.0,8.0,10.0,8-10,0.38017666606505124,0.4470709358702424,0.3445147870063637,0.38017666606505124,0.4470709358702424,0.3445147870063637,0.8745455780302814,0.8064602724187471,101.87747246582988,105.04349792006164,101.87747246582988,105.04349792006164,97.52389807177974,110.99922081214822,86.18210215067025,107.15370136502924,0.07552795097532009,3.0,0.03748517167703719,1284.0,1355.0,1280.2749999999999,1.002909531155416,1.0583663666009258,0.0,0.4444444444444444,-13.30991666885836,280,98,69.91871634392666
325,New Orleans,Slnd,12-20,97.85787026029632,299,111.76423632122717,326,0.17827650431760622,325,12.0,20.0,7.0,11.0,7-11,0.30988666733676085,0.4361110046348626,0.24051130778436544,0.30988666733676085,0.4361110046348626,0.24051130778436544,0.9083153295174202,0.8131229735050731,101.82993048173665,109.58711161959427,101.82993048173665,109.58711161959427,99.16520462298755,111.9905520115661,94.95909402787491,111.83267001060186,0.13228420532285504,2.0,-0.05366476875237808,1370.0,1425.0,1305.7125,1.0492355706175747,1.09135816651828,0.0,0.3888888888888889,-15.713984605290596,315,296,70.98913636421423
326,Saint Francis,NEC,13-18,100.73966882794369,242,115.11103007426206,353,0.17746595026274387,326,13.0,18.0,9.0,7.0,9-7,0.27369893458010114,0.4009430240533963,0.17592640903807089,0.27369893458010114,0.4009430240533963,0.17592640903807089,0.9205038570785166,0.8509451147455606,98.04284184758784,107.89807277685088,98.04284184758784,107.89807277685088,100.67462419983828,113.94982220211651,110.96424450104661,113.64536079938783,0.4317881946041614,2.0,-0.04885770755431951,1180.0,1146.0,1112.8749999999998,1.0603167471638775,1.029765247669325,0.0,0.5625,-14.330130848816362,294,287,68.29020869005343
327,Little Rock,OVC,10-21,100.66978706684773,245,115.35513903901875,355,0.1727941159815039,327,10.0,21.0,6.0,12.0,6-12,0.3155080737196632,0.3988785621966245,0.2552960542640801,0.3155080737196632,0.3988785621966245,0.2552960542640801,0.9071243932473358,0.8388507528188249,100.79310026566381,107.46976763367759,100.79310026566381,107.46976763367759,100.17339909516221,113.54915847013586,100.5127610705654,103.08046338544781,0.42798192236503335,2.0,-0.06335619828711586,1393.0,1437.0,1329.9124999999997,1.047437331403382,1.0805222148073654,0.0,0.3333333333333333,-16.7452220988366,335,312,70.79238063101884
328,Central Arkansas,ASun,9-22,97.69165727883771,304,112.02601328568366,329,0.171572724452831,328,9.0,22.0,4.0,14.0,4-14,0.435591604025679,0.43301203107232833,0.43745462893643217,0.435591604025679,0.43301203107232833,0.43745462893643217,0.8661844200612471,0.8345599361967811,104.12724015926649,105.98364017104981,104.12724015926649,105.98364017104981,97.9385671239555,112.50506542891087,98.64023170618894,115.6908028520035,0.13781208206539122,3.0,0.007747363395356643,1307.0,1484.0,1319.1125,0.9908176899240967,1.1249988154914763,0.0,0.2222222222222222,-15.890918709621504,321,159,72.20789538198359
329,Cal St. Northridge,BW,7-25,94.66035777529055,334,108.75312237092523,274,0.16853743503444893,329,7.0,25.0,4.0,16.0,4-16,0.43691858276346784,0.3609709423117906,0.48888108259784413,0.43691858276346784,0.3609709423117906,0.48888108259784413,0.8842493667149803,0.8847568925312884,102.50727332501923,103.94142068365038,102.50727332501923,103.94142068365038,94.06375219839201,109.40416635108268,86.72860982361952,82.86260951795782,0.6281757517626686,1.0,-0.06583702088977617,1212.0,1415.0,1310.4375,0.9248819573615682,1.0797920541803787,0.0,0.2,-19.22970654683374,354,314,65.08259490555898
330,McNeese St.,Slnd,11-23,98.25897146913567,291,112.96702115800244,336,0.16740549662261384,330,11.0,23.0,6.0,12.0,6-12,0.36402370412348684,0.5463317713855145,0.24172654615162553,0.36402370412348684,0.5463317713855145,0.24172654615162553,0.8636983964362851,0.7136195107268362,102.56455580899024,107.71505429866303,102.56455580899024,107.71505429866303,99.49313240058483,113.20025117302217,87.19861630944436,105.65423184313745,0.09905148382961519,4.0,-0.037948035398068514,1314.0,1360.0,1242.2875,1.057726170471811,1.0947546361047664,0.0,0.3333333333333333,-16.74857586677119,336,262,66.07646305101483
331,Austin Peay,ASun,9-22,95.74193087053123,329,110.4939215288357,308,0.16137973235280326,331,9.0,22.0,3.0,15.0,3-15,0.4168631046827989,0.397846167123767,0.4305975595865441,0.4168631046827989,0.397846167123767,0.4305975595865441,0.8639145181333446,0.8100419576311444,104.7983974368302,105.79213348309186,104.7983974368302,105.79213348309186,95.42606538063087,111.38793452533014,81.46129934676385,110.59671467400311,0.028852917736060163,3.0,-0.019918586132571137,1176.0,1343.0,1199.7499999999998,0.9802042092102523,1.119399874973953,0.0,0.16666666666666666,-16.0203884765003,324,217,64.74184429605035
332,UMKC,Sum,11-21,93.88962546248064,343,108.36946734067018,267,0.1611894348578918,332,12.0,20.0,7.0,11.0,7-11,0.3875563877545771,0.44756907536372537,0.3554860444753163,0.3875563877545771,0.44756907536372537,0.3554860444753163,0.8811885165437249,0.8190839820142156,103.67583840478383,107.27628327560302,103.67583840478383,107.27628327560302,95.41841769675862,107.9803527659663,89.93967607908768,100.4527837026004,0.21903322632922714,3.0,0.013173582859280442,1164.0,1248.0,1168.575,0.9960849752904177,1.0679673961876643,0.0,0.3888888888888889,-15.40072594048599,309,145,63.77320704946759
